title,brand,price,description,material,size,color,availability,url,img_url,scraped_at
avc candy rok lilac pink,Avc.id,185000,"Rok dengan warna cantik tekstur kain lembut  halus ringan mengkilap full furing sangat cantik ketika digunakan, dengan karet di pinggang membuat lebih fleksible dan nyaman","Silky rose shimmer
kain yang sangat lembut halus mengkilat ringan dan full furing sangat nyaman digunakan ",All Size,Lilac Pink,Belanja Sekarang,https://www.hijup.com/id/skirt/124584-avc-candy-rok-lilac-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/677338/big_photo_2023-04-15_09-26-27.jpg,2024-12-27
defect sale reject kotor adiba span skirt rain drops,MDH Indonesia Defect Sale,285000,"Span Skirt yang simple, modis, dan trendy
- Bahan Mango Knit
- Nyaman dipakai, elastis, lembut, tidak nerawang, tidak mudah kusut
- Kain warna solid yang bertekstur lurus vertical, serat rapat
- Simple, modis, trendy
- Multifungsi untuk tampilan formal dan semi formal",Mango Knit,One Size,Blue,Belanja Sekarang,https://www.hijup.com/id/skirt/102577-defect-sale-reject-kotor-adiba-span-skirt-rain-drops,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/701243/big_366._Adiba_Span_Skirt_Rain_Drop_1.png,2024-12-27
sporty daily skirt in brown,LEZAHRASIGNATURE,269000,- Rok panjang ,- Pinggang karet,,Brown,Belanja Sekarang,https://www.hijup.com/id/skirt/128419-sporty-daily-skirt-in-brown,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/692928/big_HJP_BRW.jpg,2024-12-27
daily sporty skirt rok panjang babyterry,LEZAHRASIGNATURE,269000,- Rok panjang ,- Pinggang karet,,Brown,Belanja Sekarang,https://www.hijup.com/id/skirt/128404-daily-sporty-skirt-rok-panjang-babyterry,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/692823/big_HJP_BRW1.jpg,2024-12-27
sporty daily skirt in milky brown,LEZAHRASIGNATURE,269000,- Rok panjang ,- Pinggang karet,,Milky Brown,Belanja Sekarang,https://www.hijup.com/id/skirt/128416-sporty-daily-skirt-in-milky-brown,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/692913/big_HJP_MBRW1.jpg,2024-12-27
pleats skirt lilac,AMALA,45500,Pleats Skirt Lilac dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Lilac,Belanja Sekarang,https://www.hijup.com/id/skirt/81211-pleats-skirt-lilac,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/442928/big_203148.JPG,2024-12-27
pleats skirt lemon a,AMALA,45500,Pleats Skirt Lemon A dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Lemon,Belanja Sekarang,https://www.hijup.com/id/skirt/107902-pleats-skirt-lemon-a,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/593149/big_266590.jpg,2024-12-27
sporty daily skirt in misty,LEZAHRASIGNATURE,269000,- Rok panjang ,- Pinggang karet,,Misty,Belanja Sekarang,https://www.hijup.com/id/skirt/128418-sporty-daily-skirt-in-misty,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/692923/big_HJP_MST.jpg,2024-12-27
long skirt plisket ana in light grey,LEZAHRASIGNATURE,174950,Long Skirt Plisket Ana koleksi Zahra Signature,- Rok panjang.,All Size /712.SA,Light Grey,Buy Now,https://www.hijup.com/en/skirt/87325-long-skirt-plisket-ana-in-light-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/599682/big_WhatsApp_Image_2022-09-16_at_09.53.44__1_.jpeg,2024-12-27
sporty daily skirt in white,LEZAHRASIGNATURE,269000,- Rok panjang ,- Pinggang karet,,White,Belanja Sekarang,https://www.hijup.com/id/skirt/128415-sporty-daily-skirt-in-white,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/692908/big_HJP_WHT.jpg,2024-12-27
kaia knit skirt oat,Heylocal,219000,Kaia Knit Skirt Oat dari Heylocal. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,100% Cotton,,Oat,Belanja Sekarang,https://www.hijup.com/id/skirt/137881-kaia-knit-skirt-oat,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/749535/big_KAIA_KNIT_SKIRT_OAT.jpeg,2024-12-27
velvet skirt rok plisket hitam,LEZAHRASIGNATURE,199850,Velvet Skirt (Rok Plisket) Hitam dari LEZAHRASIGNATURE. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Bludru,All Size/ 716.SA,Hitam,Buy Now,https://www.hijup.com/en/skirt/138028-velvet-skirt-rok-plisket-hitam,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/750571/big_HJP_1.jpg,2024-12-27
siselyo x puwputt reina skirt big size olive m17401 r67s4,Siselyo,92000,"Hello beauty! Reina skirt ini akan menjadi andalan para pecinta rok, karena mempunyai model yang sangat unik dan cocok untuk dijadikan OOTD! Detail serut 2 di bagian depan, berfungsi untuk menyesuaikan ukuran panjang pendeknya rok kamu, juga menambah keunikan Style OOTD kamu. Jangan lupa padukan dengan atasan favorit, ya!
","
",All Size,Olive,Buy Now,https://www.hijup.com/en/skirt/112840-siselyo-x-puwputt-reina-skirt-big-size-olive-m17401-r67s4,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/618248/big_IMG_1523.jpg,2024-12-27
basic pleats skirt snow,CHALE Official,98450,"Kian terlihat sophisticated dengan CHALE Basic Pleats Skirt. Rok plisket polos untuk berbagai padupadan gaya.

- Bahan nyaman dan ringan.
- Karet pinggang.
- Siluet a-line.
- Detail plisket.",Spandex,All Size,Snow,Buy Now,https://www.hijup.com/en/skirt/79030-basic-pleats-skirt-snow,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/426954/big_v1-989-75066-138541-23647-46-190336.jpg,2024-12-27
alba skirt rok katun bigsize canda,LEZAHRASIGNATURE,218900,Alba Skirt Bigsize koleksi Zahra Signature.,- Rok.,All Size/201.BYL2,Navy,Belanja Sekarang,https://www.hijup.com/id/skirt/115022-alba-skirt-rok-katun-bigsize-canda,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/630552/big_HJP_NVY.jpg,2024-12-27
long skirt plisket ana in black,LEZAHRASIGNATURE,174950,Long Skirt Plisket Ana koleksi Zahra Signature,- Rok panjang.,All Size /712.SA,Black,Buy Now,https://www.hijup.com/en/skirt/87324-long-skirt-plisket-ana-in-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/599668/big_WhatsApp_Image_2022-09-16_at_09.53.43.jpeg,2024-12-27
ana skirt rok panjang plisket a line,LEZAHRASIGNATURE,174950,Long Skirt Plisket Ana koleksi Zahra Signature,- Rok panjang.,All Size /712.SA,Dark Grey,Belanja Sekarang,https://www.hijup.com/id/skirt/73560-ana-skirt-rok-panjang-plisket-a-line,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/686577/big_WhatsApp_Image_2023-06-19_at_10.21.38.jpeg,2024-12-27
long skirt denim aurora black,LEZAHRASIGNATURE,199850,Long Skirt Denim Aurora koleksi Le Zahra Signature.,- Rok.,All Size /811.HA,Black,Belanja Sekarang,https://www.hijup.com/id/skirt/89716-long-skirt-denim-aurora-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/618728/big_BLK_4.jpg,2024-12-27
ayana skirt 2,LEZAHRASIGNATURE,189450,Ayana Skirt 2 dari LEZAHRASIGNATURE. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Cotton,XL /411.BYL,Navy,Buy Now,https://www.hijup.com/en/skirt/125856-ayana-skirt-2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/682952/big_HJP_NVY3.jpg,2024-12-27
long skirt plisket ana in dark grey,LEZAHRASIGNATURE,174950,Long Skirt Plisket Ana koleksi Zahra Signature,- Rok panjang.,All Size /712.SA,Dark Grey,Buy Now,https://www.hijup.com/en/skirt/87290-long-skirt-plisket-ana-in-dark-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/737461/big_WhatsApp_Image_2024-03-26_at_12.00.21.jpeg,2024-12-27
,,45500,,,,,Sold Out,https://www.hijup.com/id/categories/rok?product_search%5Bpage%5D=5,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/593149/smaller_266590.jpg,2024-12-27
long skirt tiered alba olive,LEZAHRASIGNATURE,269000,Long Skirt Tiered Alba koleksi Zahra Signature.,- Rok.,,Olive,Buy Now,https://www.hijup.com/en/skirt/104848-long-skirt-tiered-alba-olive,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/568398/big_HJP_OLV.jpg,2024-12-27
basic pleats skirt maroon,AMALA,46800,Basic Pleats Skirt Maroon dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Maroon,Belanja Sekarang,https://www.hijup.com/id/skirt/128362-basic-pleats-skirt-maroon,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/694410/big_315386.jpg,2024-12-27
buy 1 get 1 free rok cotton kargo,LEZAHRASIGNATURE,299000,BUY 1 GET 1 FREE Rok Cotton Kargo dari LEZAHRASIGNATURE. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Etalase ini Mendapatkan 2 pcs,XL /9035.JO,Beige - Coklat Abu,Belanja Sekarang,https://www.hijup.com/id/skirt/140253-buy-1-get-1-free-rok-cotton-kargo,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/763170/big_buy_1_get_1__4_.jpg,2024-12-27
new pleats skirt pink a,AMALA,180000,New Pleats Skirt Pink A dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,,Pink,Buy Now,https://www.hijup.com/en/skirt/120295-new-pleats-skirt-pink-a,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/664621/big_298300.jpg,2024-12-27
flare skirt sand pink,Benang Jarum,595000,Flare Skirt - Sand Pink dari Benang Jarum. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Outer: 84% Lyocell, 16% Polyester
Lining:  97% Polyester, 3% Spandex",,Sand Pink,Buy Now,https://www.hijup.com/en/skirt/128103-flare-skirt-sand-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/706351/big_6jul-35.jpg,2024-12-27
aurel skirt rok basic katun putih,LEZAHRASIGNATURE,369000,Aurel Skirt (Rok Basic Katun) Putih dari LEZAHRASIGNATURE. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Katun,All Size/19408VAL-PJG104,White,Belanja Sekarang,https://www.hijup.com/id/skirt/141065-aurel-skirt-rok-basic-katun-putih,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/766940/big_HJP_WHT.jpg,2024-12-27
basic pleats skirt army,AMALA,46800,Basic Pleats Skirt Army dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Army,Belanja Sekarang,https://www.hijup.com/id/skirt/126480-basic-pleats-skirt-army,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/687473/big_310649.jpg,2024-12-27
basic pleats skirt pink,AMALA,180000,Basic Pleats Skirt Pink dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,,Pink,Buy Now,https://www.hijup.com/en/skirt/126471-basic-pleats-skirt-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/687495/big_310640.jpg,2024-12-27
basic pleats skirt lavender,AMALA,46800,Basic Pleats Skirt Lavender dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Lavender,Belanja Sekarang,https://www.hijup.com/id/skirt/128360-basic-pleats-skirt-lavender,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/694414/big_315384.jpg,2024-12-27
ana skirt rok panjang plisket a line,LEZAHRASIGNATURE,174950,Long Skirt Plisket Ana koleksi Zahra Signature,- Rok panjang.,All Size /712.SA,Dark Grey,Buy Now,https://www.hijup.com/en/skirt/73560-ana-skirt-rok-panjang-plisket-a-line,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/686577/big_WhatsApp_Image_2023-06-19_at_10.21.38.jpeg,2024-12-27
basic pleats skirt brown,AMALA,180000,Basic Pleats Skirt Brown dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,,Brown,Buy Now,https://www.hijup.com/en/skirt/128359-basic-pleats-skirt-brown,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/694416/big_315383.jpg,2024-12-27
mybamus elisa lace skirt rok brukat kondangan rok lace lebaran 2025,Mybamus,170000,"Hello beauty! Rok brukat yang satu ini bisa jadi andalan untuk outfit kondangan/acara formal lainnya. Memiliki detail motif dan tekstur brukat yang apik dan cantik. Sehingga, bisa  menunjang penampilan kamu jadi semakin mewah dan elegan. Rok ini juga dilengkapi dengan furing sehingga nyaman dipakai dalam berbagai acara/suasana. Yuk check out sekarang!
","
",All size,Broken White M19187 R42S4,Belanja Sekarang,https://www.hijup.com/id/skirt/141078-mybamus-elisa-lace-skirt-rok-brukat-kondangan-rok-lace-lebaran-2025,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/766983/big_29_NOVEMBER_2024_FG_RIDWAN__STUDIO_1_-42315.jpg,2024-12-27
long skirt denim aurora light blue,LEZAHRASIGNATURE,199850,Long Skirt Denim Aurora koleksi Le Zahra Signature.,- Rok.,All Size/811.HA,Light Blue,Buy Now,https://www.hijup.com/en/skirt/89717-long-skirt-denim-aurora-light-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/618711/big_HJP_LB.jpg,2024-12-27
long skirt denim aurora black,LEZAHRASIGNATURE,199850,Long Skirt Denim Aurora koleksi Le Zahra Signature.,- Rok.,All Size /811.HA,Black,Buy Now,https://www.hijup.com/en/skirt/89716-long-skirt-denim-aurora-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/618728/big_BLK_4.jpg,2024-12-27
defect sale reject kotor adiba span skirt rain drops,MDH Indonesia Defect Sale,285000,"Span Skirt yang simple, modis, dan trendy
- Bahan Mango Knit
- Nyaman dipakai, elastis, lembut, tidak nerawang, tidak mudah kusut
- Kain warna solid yang bertekstur lurus vertical, serat rapat
- Simple, modis, trendy
- Multifungsi untuk tampilan formal dan semi formal",Mango Knit,One Size,Blue,Buy Now,https://www.hijup.com/en/skirt/102577-defect-sale-reject-kotor-adiba-span-skirt-rain-drops,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/701243/big_366._Adiba_Span_Skirt_Rain_Drop_1.png,2024-12-27
avc candy skirt off white,Avc.id,185000,"Rok dengan warna cantik tekstur kain lembut  halus ringan mengkilap full furing sangat cantik ketika digunakan, dengan karet di pinggang membuat lebih fleksible dan nyaman","Silky rose shinny
kain yang sangat lembut halus mengkilat ringan dan full furing sangat nyaman digunakan ",all size,Off white,Buy Now,https://www.hijup.com/en/skirt/124381-avc-candy-skirt-off-white,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/676068/big_WhatsApp_Image_2023-04-09_at_20.17.58.jpg,2024-12-27
pleats skirt lilac,AMALA,45500,Pleats Skirt Lilac dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Lilac,Buy Now,https://www.hijup.com/en/skirt/81211-pleats-skirt-lilac,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/442928/big_203148.JPG,2024-12-27
pleated skirt ink,Benang Jarum,625000,Pleated Skirt - Ink dari Benang Jarum. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"OUTER:100% POLYESTER
LINING:97% POLYESTER 
3% SPANDEX",,Ink,Buy Now,https://www.hijup.com/en/skirt/128345-pleated-skirt-ink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/711133/big_Pleated_Skirt_-_Ink-2.jpg,2024-12-27
pleats skirt lemon a,AMALA,45500,Pleats Skirt Lemon A dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Lemon,Buy Now,https://www.hijup.com/en/skirt/107902-pleats-skirt-lemon-a,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/593149/big_266590.jpg,2024-12-27
avc candy skirt peach,Avc.id,185000,"Rok dengan warna cantik tekstur kain lembut  halus ringan mengkilap full furing sangat cantik ketika digunakan, dengan karet di pinggang membuat lebih fleksible dan nyaman","Silky rose shinny  glam
kain yang sangat lembut halus mengkilat ringan dan full furing sangat nyaman digunakan ",all size,Peach,Buy Now,https://www.hijup.com/en/skirt/124380-avc-candy-skirt-peach,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/677396/big_photo_2023-04-09_21-26-25.jpg,2024-12-27
avc candy rok lilac pink,Avc.id,185000,"Rok dengan warna cantik tekstur kain lembut  halus ringan mengkilap full furing sangat cantik ketika digunakan, dengan karet di pinggang membuat lebih fleksible dan nyaman","Silky rose shimmer
kain yang sangat lembut halus mengkilat ringan dan full furing sangat nyaman digunakan ",All Size,Lilac Pink,Buy Now,https://www.hijup.com/en/skirt/124584-avc-candy-rok-lilac-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/677338/big_photo_2023-04-15_09-26-27.jpg,2024-12-27
